X,Y,fid,cng_(Meters)
696929.150582498172298,4175033.17202887032181,1,15420
696952.576646781410091,4175014.431177443824708,1,15450
696976.002711064764298,4174995.690326017327607,1,15480
696999.428775348002091,4174976.949474590364844,1,15510
697022.854839631239884,4174958.208623163867742,1,15540
697046.280903914594091,4174939.46777173737064,1,15570
697069.706968197831884,4174920.726920310873538,1,15600
697093.133032481186092,4174901.986068883910775,1,15630
697116.559096764423884,4174883.245217457413673,1,15660
697139.985161047778092,4174864.504366030916572,1,15690
697163.411225331015885,4174845.763514603953809,1,15720
697186.837289614370093,4174827.022663177456707,1,15750
697210.263353897607885,4174808.281811750959605,1,15780
697233.689418180962093,4174789.540960324462503,1,15810
697257.115482464199886,4174770.80010889749974,1,15840
697280.541546747554094,4174752.059257471002638,1,15870
697303.967611030791886,4174733.318406044505537,1,15900
697327.393675314146094,4174714.577554617542773,1,15930
697350.819739597383887,4174695.836703191045672,1,15960
697374.245803880621679,4174677.09585176454857,1,15990
697397.671868163975887,4174658.355000338051468,1,16020
697421.09793244721368,4174639.614148911088705,1,16050
697444.523996730567887,4174620.873297484591603,1,16080
697467.95006101380568,4174602.132446058094501,1,16110
697491.376125297159888,4174583.391594631131738,1,16140
697514.80218958039768,4174564.650743204634637,1,16170
697538.228253863751888,4174545.909891778137535,1,16200
697561.654318146989681,4174527.169040351640433,1,16230
697585.080382430343889,4174508.42818892467767,1,16260
697608.506446713581681,4174489.687337498180568,1,16290
697631.932510996935889,4174470.946486071683466,1,16320
697655.358575280173682,4174452.205634644720703,1,16350
697678.78463956352789,4174433.464783218223602,1,16380
697699.980623757932335,4174412.247954932041466,1,16410
697721.060832953313366,4174390.902585872448981,1,16440
697742.141042148577981,4174369.557216813322157,1,16470
697763.221251343842596,4174348.211847753729671,1,16500
697784.301460539223626,4174326.866478694602847,1,16530
697805.381669734488241,4174305.521109635010362,1,16560
697826.461878929869272,4174284.175740575883538,1,16590
697847.542088125133887,4174262.830371516291052,1,16620
697868.622297320398502,4174241.485002456698567,1,16650
697889.702506515779532,4174220.139633397571743,1,16680
697910.782715711044148,4174198.794264337979257,1,16710
697931.862924906425178,4174177.448895278852433,1,16740
697952.943134101689793,4174156.103526219259948,1,16770
697974.023343296954408,4174134.758157159667462,1,16800
697995.103552492335439,4174113.412788100540638,1,16830
698016.183761687600054,4174092.067419040948153,1,16860
698037.263970882981084,4174070.722049981821328,1,16890
698058.344180078245699,4174049.376680922228843,1,16920
698079.424389273510315,4174028.031311862636358,1,16950
698100.504598468891345,4174006.685942803509533,1,16980
698121.58480766415596,4173985.340573743917048,1,17010
698142.665016859420575,4173963.995204684790224,1,17040
698163.745226054801606,4173942.649835625197738,1,17070
698184.825435250066221,4173921.304466566070914,1,17100
698205.905644445447251,4173899.959097506478429,1,17130
698226.985853640711866,4173878.613728446885943,1,17160
698248.066062835976481,4173857.268359387759119,1,17190
698269.146272031357512,4173835.922990328166634,1,17220
698290.226481226622127,4173814.57762126903981,1,17250
698311.306690422003157,4173793.232252209447324,1,17280
698332.386899617267773,4173771.886883149854839,1,17310
698353.467108812532388,4173750.541514090728015,1,17340
698374.547318007913418,4173729.196145031135529,1,17370
698395.627527203178033,4173707.850775972008705,1,17400
698416.707736398442648,4173686.50540691241622,1,17430
698437.787945593823679,4173665.160037853289396,1,17460
698458.868154789088294,4173643.81466879369691,1,17490
698479.948363984469324,4173622.469299734104425,1,17520
698501.028573179733939,4173601.123930674977601,1,17550
698522.108782374998555,4173579.778561615385115,1,17580
698543.188991570379585,4173558.433192556258291,1,17610
698564.2692007656442,4173537.087823496665806,1,17640
698585.349409961025231,4173515.74245443707332,1,17670
698606.429619156289846,4173494.397085377946496,1,17700
698627.509828351554461,4173473.051716318354011,1,17730
698648.590037546935491,4173451.706347259227186,1,17760
698669.670246742200106,4173430.360978199634701,1,17790
698690.750455937581137,4173409.015609140042216,1,17820
698711.830665132845752,4173387.670240080915391,1,17850
698732.910874328110367,4173366.324871021322906,1,17880
698753.991083523491398,4173344.979501962196082,1,17910
698775.071292718756013,4173323.634132902603596,1,17940
698796.151501914020628,4173302.288763843476772,1,17970
698817.231711109401658,4173280.943394783884287,1,18000
698838.311920304666273,4173259.598025724291801,1,18030
698859.392129500047304,4173238.252656665164977,1,18060
698880.472338695311919,4173216.907287605572492,1,18090
698901.552547890576534,4173195.561918546445668,1,18120
698922.632757085957564,4173174.216549486853182,1,18150
698943.71296628122218,4173152.871180427260697,1,18180
698964.79317547660321,4173131.525811368133873,1,18210
698985.873384671867825,4173110.180442308541387,1,18240
699006.95359386713244,4173088.835073249414563,1,18270
699028.033803062513471,4173067.489704189822078,1,18300
699049.114012257778086,4173046.144335130695254,1,18330
699070.194221453042701,4173024.798966071102768,1,18360
699091.274430648423731,4173003.453597011510283,1,18390
699112.354639843688346,4172982.108227952383459,1,18420
699133.434849039069377,4172960.762858892790973,1,18450
699154.515058234333992,4172939.417489833664149,1,18480
699175.595267429598607,4172918.072120774071664,1,18510
699196.675476624979638,4172896.726751714479178,1,18540
699217.755685820244253,4172875.381382655352354,1,18570
699238.835895015625283,4172854.036013595759869,1,18600
699259.916104210889898,4172832.690644536633044,1,18630
699280.996313406154513,4172811.345275477040559,1,18660
699302.076522601535544,4172789.999906417448074,1,18690
699323.156731796800159,4172768.654537358321249,1,18720
699344.236940992064774,4172747.309168298728764,1,18750
699365.317150187445804,4172725.96379923960194,1,18780
699386.39735938271042,4172704.618430180009454,1,18810
699407.47756857809145,4172683.27306112088263,1,18840
699428.557777773356065,4172661.927692061290145,1,18870
699449.63798696862068,4172640.582323001697659,1,18900
699470.718196164001711,4172619.236953942570835,1,18930
699491.798405359266326,4172597.89158488297835,1,18960
699512.878614554647356,4172576.546215823851526,1,18990
699533.958823749911971,4172555.20084676425904,1,19020
699555.039032945176587,4172533.855477704666555,1,19050
699576.119242140557617,4172512.510108645539731,1,19080
699597.199451335822232,4172491.164739585947245,1,19110
699618.279660531203263,4172469.819370526820421,1,19140
699639.359869726467878,4172448.474001467227936,1,19170
699660.440078921732493,4172427.128632408101112,1,19200
699681.520288117113523,4172405.783263348508626,1,19230
699702.600497312378138,4172384.437894288916141,1,19260
699723.680706507642753,4172363.092525229789317,1,19290
699744.760915703023784,4172341.747156170196831,1,19320
699765.841124898288399,4172320.401787111070007,1,19350
699786.921334093669429,4172299.056418051477522,1,19380
699808.001543288934045,4172277.711048991885036,1,19410
699829.08175248419866,4172256.365679932758212,1,19440
699850.16196167957969,4172235.020310873165727,1,19470
699871.242170874844305,4172213.674941814038903,1,19500
699892.322380070225336,4172192.329572754446417,1,19530
699913.402589265489951,4172170.984203694853932,1,19560
699934.482798460754566,4172149.638834635727108,1,19590
699955.563007656135596,4172128.293465576134622,1,19620
699976.643216851400211,4172106.948096517007798,1,19650
699997.723426046664827,4172085.602727457415313,1,19680
700018.803635242045857,4172064.257358398288488,1,19710
700039.883844437310472,4172042.911989338696003,1,19740
700060.964053632691503,4172021.566620279103518,1,19770
700082.044262827956118,4172000.221251219976693,1,19800
700103.124472023220733,4171978.875882160384208,1,19830
700124.204681218601763,4171957.530513101257384,1,19860
700145.284890413866378,4171936.185144041664898,1,19890
700166.365099609247409,4171914.839774982072413,1,19920
700187.445308804512024,4171893.494405922945589,1,19950
700208.525517999776639,4171872.149036863353103,1,19980
700229.605727195157669,4171850.803667804226279,1,20010
700250.685936390422285,4171829.458298744633794,1,20040
700271.766145585803315,4171808.11292968550697,1,20070
700292.84635478106793,4171786.767560625914484,1,20100
700313.926563976332545,4171765.422191566321999,1,20130
700335.006773171713576,4171744.076822507195175,1,20160
700356.086982366978191,4171722.731453447602689,1,20190
700377.167191562242806,4171701.386084388475865,1,20220
700398.247400757623836,4171680.04071532888338,1,20250
700419.327609952888452,4171658.695346269290894,1,20280
700440.407819148269482,4171637.34997721016407,1,20310
700461.488028343534097,4171616.004608150571585,1,20340
700482.568237538798712,4171594.659239091444761,1,20370
700503.648446734179743,4171573.313870031852275,1,20400
700524.728655929444358,4171551.96850097225979,1,20430
700545.808865124825388,4171530.623131913132966,1,20460
700566.889074320090003,4171509.27776285354048,1,20490
700587.399528316571377,4171487.390790401492268,1,20520
700607.650242021656595,4171465.25691151805222,1,20550
700627.900955726741813,4171443.123032634612173,1,20580
700648.151669431827031,4171420.989153750706464,1,20610
700668.402383136912249,4171398.855274867266417,1,20640
700688.653096841997467,4171376.721395983360708,1,20670
700708.90381054696627,4171354.58751709992066,1,20700
700729.154524252051488,4171332.453638216480613,1,20730
700749.405237957136706,4171310.319759332574904,1,20760
700769.655951662221923,4171288.185880449134856,1,20790
700789.906665367307141,4171266.052001565229148,1,20820
700810.157379072392359,4171243.9181226817891,1,20850
700830.408092777477577,4171221.784243797883391,1,20880
700850.65880648244638,4171199.650364914443344,1,20910
700870.909520187531598,4171177.516486031003296,1,20940
700891.160233892616816,4171155.382607147097588,1,20970
700911.410947597702034,4171133.24872826365754,1,21000
700931.661661302787252,4171111.114849379751831,1,21030
700951.91237500787247,4171088.980970496311784,1,21060
700972.163088712957688,4171066.847091612871736,1,21090
700992.41380241792649,4171044.713212728966027,1,21120
701012.664516123011708,4171022.57933384552598,1,21150
701032.915229828096926,4171000.445454961620271,1,21180
701053.165943533182144,4170978.311576078180224,1,21210
701073.416657238267362,4170956.177697194274515,1,21240
701093.66737094335258,4170934.043818310834467,1,21270
701113.918084648437798,4170911.90993942739442,1,21300
701134.168798353406601,4170889.776060543488711,1,21330
701154.419512058491819,4170867.642181660048664,1,21360
701174.670225763577037,4170845.508302776142955,1,21390
701194.920939468662255,4170823.374423892702907,1,21420
701215.171653173747472,4170801.24054500926286,1,21450
701235.42236687883269,4170779.106666125357151,1,21480
701255.673080583917908,4170756.972787241917104,1,21510
701275.923794288886711,4170734.838908358011395,1,21540
701296.174507993971929,4170712.705029474571347,1,21570
701316.425221699057147,4170690.571150590665638,1,21600
701336.675935404142365,4170668.437271707225591,1,21630
701356.926649109227583,4170646.303392823785543,1,21660
701377.177362814312801,4170624.169513939879835,1,21690
701397.428076519398019,4170602.035635056439787,1,21720
701417.678790224366821,4170579.901756172534078,1,21750
701437.929503929452039,4170557.767877289094031,1,21780
701458.180217634537257,4170535.633998405653983,1,21810
701478.430931339622475,4170513.500119521748275,1,21840
701498.681645044707693,4170491.366240638308227,1,21870
701518.932358749792911,4170469.232361754402518,1,21900
701539.183072454761714,4170447.098482870962471,1,21930
701559.433786159846932,4170424.964603987056762,1,21960
701579.68449986493215,4170402.830725103616714,1,21990
701599.935213570017368,4170380.696846220176667,1,22020
701620.185927275102586,4170358.562967336270958,1,22050
701640.436640980187804,4170336.429088452830911,1,22080
701660.687354685273021,4170314.295209568925202,1,22110
701680.938068390241824,4170292.161330685485154,1,22140
701701.188782095327042,4170270.027451802045107,1,22170
701721.43949580041226,4170247.893572918139398,1,22200
701741.690209505497478,4170225.759694034699351,1,22230
701761.940923210582696,4170203.625815150793642,1,22260
701782.191636915667914,4170181.491936267353594,1,22290
701802.442350620753132,4170159.358057383447886,1,22320
701822.693064325721934,4170137.224178500007838,1,22350
701842.943778030807152,4170115.090299616567791,1,22380
701863.19449173589237,4170092.956420732662082,1,22410
701883.445205440977588,4170070.822541849222034,1,22440
701903.695919146062806,4170048.688662965316325,1,22470
701923.946632851148024,4170026.554784081876278,1,22500
701944.197346556233242,4170004.42090519843623,1,22530
701964.448060261202045,4169982.287026314530522,1,22560
701984.698773966287263,4169960.153147431090474,1,22590
702004.949487671372481,4169938.019268547184765,1,22620
702025.200201376457699,4169915.885389663744718,1,22650
702045.450915081542917,4169893.75151078030467,1,22680
702065.701628786628135,4169871.617631896398962,1,22710
702085.952342491713353,4169849.483753012958914,1,22740
702106.203056196682155,4169827.349874129053205,1,22770
702126.453769901767373,4169805.215995245613158,1,22800
702146.704483606852591,4169783.082116361707449,1,22830
702166.955197311937809,4169760.948237478267401,1,22860
702187.205911017023027,4169738.814358594827354,1,22890
702207.456624722108245,4169716.680479710921645,1,22920
702227.707338427077048,4169694.546600827481598,1,22950
702247.958052132162265,4169672.412721943575889,1,22980
702268.208765837247483,4169650.278843060135841,1,23010
702288.459479542332701,4169628.144964176695794,1,23040
702308.710193247417919,4169606.011085292790085,1,23070
702328.960906952503137,4169583.877206409350038,1,23100
702349.211620657588355,4169561.743327525444329,1,23130
702369.462334362557158,4169539.609448642004281,1,23160
702389.713048067642376,4169517.475569758098572,1,23190
702409.963761772727594,4169495.341690874658525,1,23220
702430.214475477812812,4169473.207811991218477,1,23250
702450.46518918289803,4169451.073933107312769,1,23280
702470.715902887983248,4169428.940054223872721,1,23310
702490.966616593068466,4169406.806175339967012,1,23340
702511.217330298037268,4169384.672296456526965,1,23370
702531.468044003122486,4169362.538417573086917,1,23400
702551.718757708207704,4169340.404538689181209,1,23430
702571.969471413292922,4169318.270659805741161,1,23460
702592.22018511837814,4169296.136780921835452,1,23490
702612.470898823463358,4169274.002902038395405,1,23520
702632.721612528548576,4169251.869023154489696,1,23550
702652.972326233517379,4169229.735144271049649,1,23580
702673.223039938602597,4169207.601265387609601,1,23610
702693.473753643687814,4169185.467386503703892,1,23640
702713.724467348773032,4169163.333507620263845,1,23670
702733.97518105385825,4169141.199628736358136,1,23700
702754.225894758943468,4169119.065749852918088,1,23730
702774.476608464028686,4169096.931870969478041,1,23760
702794.727322168997489,4169074.797992085572332,1,23790
702814.978035874082707,4169052.664113202132285,1,23820
702835.228749579167925,4169030.530234318226576,1,23850
702855.479463284253143,4169008.396355434786528,1,23880
702875.730176989338361,4168986.26247655088082,1,23910
702895.980890694423579,4168964.128597667440772,1,23940
702915.281942429021001,4168941.242665628902614,1,23970
702932.186245678691193,4168916.458708486054093,1,24000
702949.090548928361386,4168891.674751343671232,1,24030
702965.994852178031579,4168866.890794201288372,1,24060
702982.899155427701771,4168842.106837058439851,1,24090
702999.803458677371964,4168817.322879916056991,1,24120
703016.707761927042156,4168792.53892277367413,1,24150
703033.612065176712349,4168767.754965630825609,1,24180
703050.516368426382542,4168742.971008488442749,1,24210
703067.420671676052734,4168718.187051346059889,1,24240
703084.324974925722927,4168693.403094203211367,1,24270
703101.229278175393119,4168668.619137060828507,1,24300
703118.133581425063312,4168643.835179918445647,1,24330
703135.037884674733505,4168619.051222775597125,1,24360
703151.942187924403697,4168594.267265633214265,1,24390
703168.84649117407389,4168569.483308490831405,1,24420
703185.750794423744082,4168544.699351347982883,1,24450
703202.655097673414275,4168519.915394205600023,1,24480
703219.559400923084468,4168495.131437063217163,1,24510
703236.46370417275466,4168470.347479920368642,1,24540
703253.368007422424853,4168445.563522777985781,1,24570
703270.272310672095045,4168420.779565635602921,1,24600
703287.176613921765238,4168395.9956084927544,1,24630
703304.080917171435431,4168371.21165135037154,1,24660
703320.985220421105623,4168346.427694207988679,1,24690
703337.889523670775816,4168321.643737065140158,1,24720
703354.793826920446008,4168296.859779922757298,1,24750
703371.698130170116201,4168272.075822780374438,1,24780
703388.602433419786394,4168247.291865637525916,1,24810
703405.506736669456586,4168222.507908495143056,1,24840
703422.411039919126779,4168197.723951352760196,1,24870
703439.315343168796971,4168172.939994209911674,1,24900
703456.219646418467164,4168148.156037067528814,1,24930
703473.123949668137357,4168123.372079925145954,1,24960
703490.028252917807549,4168098.588122782297432,1,24990
703506.932556167477742,4168073.804165639914572,1,25020
703523.836859417147934,4168049.020208497531712,1,25050
703540.741162666818127,4168024.236251354683191,1,25080
703557.64546591648832,4167999.45229421230033,1,25110
703574.549769166158512,4167974.66833706991747,1,25140
703591.454072415828705,4167949.884379927068949,1,25170
703608.358375665498897,4167925.100422784686089,1,25200
703625.26267891516909,4167900.316465642303228,1,25230
703642.166982164839283,4167875.532508499454707,1,25260
703659.071285414509475,4167850.748551357071847,1,25290
703675.975588664179668,4167825.964594214688987,1,25320
703692.87989191384986,4167801.180637071840465,1,25350
703709.784195163520053,4167776.396679929457605,1,25380
703726.688498413190246,4167751.612722787074745,1,25410
703743.592801662860438,4167726.828765644226223,1,25440
703760.497104912530631,4167702.044808501843363,1,25470
703777.401408162200823,4167677.260851359460503,1,25500
703794.305711411871016,4167652.476894216611981,1,25530
703811.210014661541209,4167627.692937074229121,1,25560
703828.114317911211401,4167602.908979931846261,1,25590
703845.018621160881594,4167578.12502278899774,1,25620
703861.922924410551786,4167553.341065646614879,1,25650
703878.827227660221979,4167528.557108504232019,1,25680
703895.731530909892172,4167503.773151361383498,1,25710
703912.635834159562364,4167478.989194219000638,1,25740
703929.540137409232557,4167454.205237076617777,1,25770
703946.444440658902749,4167429.421279933769256,1,25800
703963.348743908572942,4167404.637322791386396,1,25830
703980.253047158243135,4167379.853365649003536,1,25860
703997.157350407913327,4167355.069408506155014,1,25890
704014.06165365758352,4167330.285451363772154,1,25920
704030.965956907253712,4167305.501494221389294,1,25950
704047.870260156923905,4167280.717537078540772,1,25980
704064.774563406594098,4167255.933579936157912,1,26010
704081.67886665626429,4167231.149622793775052,1,26040
704098.583169905934483,4167206.36566565092653,1,26070
704115.487473155604675,4167181.58170850854367,1,26100
704132.391776405274868,4167156.79775136616081,1,26130
704149.296079654945061,4167132.013794223312289,1,26160
704166.200382904615253,4167107.229837080929428,1,26190
704183.104686154285446,4167082.445879938546568,1,26220
704200.008989403955638,4167057.661922795698047,1,26250
704216.913292653625831,4167032.877965653315187,1,26280
704233.817595903296024,4167008.094008510932326,1,26310
704250.721899152966216,4166983.310051368083805,1,26340
704267.626202402636409,4166958.526094225700945,1,26370
704284.530505652306601,4166933.742137083318084,1,26400
704301.434808901976794,4166908.958179940469563,1,26430
704318.339112151646987,4166884.174222798086703,1,26460
704335.243415401317179,4166859.390265655703843,1,26490
704352.147718650987372,4166834.606308512855321,1,26520
704369.052021900657564,4166809.822351370472461,1,26550
704385.956325150327757,4166785.038394228089601,1,26580
704402.86062839999795,4166760.254437085241079,1,26610
704419.764931649668142,4166735.470479942858219,1,26640
704436.669234899338335,4166710.686522800009698,1,26670
704453.573538149008527,4166685.902565657626837,1,26700
704470.47784139867872,4166661.118608515243977,1,26730
704487.382144648348913,4166636.334651372395456,1,26760
704504.28644789790269,4166611.550694230012596,1,26790
704521.190751147572882,4166586.766737087629735,1,26820
704538.095054397243075,4166561.982779944781214,1,26850
704554.999357646913268,4166537.198822802398354,1,26880
704571.90366089658346,4166512.414865660015494,1,26910
704588.807964146253653,4166487.630908517166972,1,26940
704605.712267395923845,4166462.846951374784112,1,26970
704622.616570645594038,4166438.062994232401252,1,27000
704639.520873895264231,4166413.27903708955273,1,27030
704656.425177144934423,4166388.49507994716987,1,27060
704673.329480394604616,4166363.71112280478701,1,27090
704690.233783644274808,4166338.927165661938488,1,27120
704707.138086893945001,4166314.143208519555628,1,27150
704724.042390143615194,4166289.359251377172768,1,27180
704740.946693393285386,4166264.575294234324247,1,27210
704757.850996642955579,4166239.791337091941386,1,27240
704774.755299892625771,4166215.007379949558526,1,27270
704791.659603142295964,4166190.223422806710005,1,27300
704808.563906391966157,4166165.439465664327145,1,27330
704825.468209641636349,4166140.655508521944284,1,27360
704842.372512891306542,4166115.871551379095763,1,27390
704859.276816140976734,4166091.087594236712903,1,27420
704876.181119390646927,4166066.303637094330043,1,27450
704893.08542264031712,4166041.519679951481521,1,27480
704909.989725889987312,4166016.735722809098661,1,27510
704926.894029139657505,4165991.951765666715801,1,27540
704943.798332389327697,4165967.167808523867279,1,27570
704960.70263563899789,4165942.383851381484419,1,27600
704977.606938888668083,4165917.599894239101559,1,27630
704994.511242138338275,4165892.815937096253037,1,27660
705011.325966286822222,4165867.972867530304939,1,27690
705027.464522106805816,4165842.683600715361536,1,27720
705043.603077926672995,4165817.394333900418133,1,27750
705059.741633746540174,4165792.105067085009068,1,27780
705075.880189566407353,4165766.815800270065665,1,27810
705092.018745386274531,4165741.526533454656601,1,27840
705108.15730120614171,4165716.237266639713198,1,27870
705124.295857026008889,4165690.947999824304134,1,27900
705140.434412845992483,4165665.658733009360731,1,27930
705156.572968665859662,4165640.369466193951666,1,27960
705172.711524485726841,4165615.080199379008263,1,27990
705188.85008030559402,4165589.790932563599199,1,28020
705204.988636125461198,4165564.501665748655796,1,28050
705221.127191945328377,4165539.212398933246732,1,28080
705237.265747765195556,4165513.923132118303329,1,28110
705253.40430358517915,4165488.633865302894264,1,28140
705269.542859405046329,4165463.344598487950861,1,28170
705285.681415224913508,4165438.055331672541797,1,28200
705301.819971044780686,4165412.766064857598394,1,28230
705317.958526864647865,4165387.476798042654991,1,28260
705334.097082684515044,4165362.187531227245927,1,28290
705350.235638504498638,4165336.898264412302524,1,28320
705366.374194324365817,4165311.60899759689346,1,28350
705382.512750144232996,4165286.319730781950057,1,28380
705398.651305964100175,4165261.030463966540992,1,28410
705414.789861783967353,4165235.741197151597589,1,28440
705430.928417603834532,4165210.451930336188525,1,28470
705447.066973423701711,4165185.162663521245122,1,28500
705463.205529243685305,4165159.873396705836058,1,28530
705479.344085063552484,4165134.584129890892655,1,28560
705495.482640883419663,4165109.29486307548359,1,28590
705511.621196703286842,4165084.005596260540187,1,28620
705527.75975252315402,4165058.716329445131123,1,28650
705543.898308343021199,4165033.42706263018772,1,28680
705560.036864162888378,4165008.137795814778656,1,28710
705576.175419982871972,4164982.84852899983525,1,28740
705592.313975802739151,4164957.55926218489185,1,28770
705608.45253162260633,4164932.269995369482785,1,28800
705624.591087442473508,4164906.980728554539382,1,28830
705640.729643262340687,4164881.691461739130318,1,28860
705656.868199082207866,4164856.402194924186915,1,28890
705673.006754902075045,4164831.112928108777851,1,28920
705689.145310722058639,4164805.823661293834448,1,28950
705705.283866541925818,4164780.534394478425384,1,28980
705721.422422361792997,4164755.245127663481981,1,29010
705737.560978181660175,4164729.955860848072916,1,29040
705753.699534001527354,4164704.666594033129513,1,29070
705769.838089821394533,4164679.377327217720449,1,29100
705785.976645641261712,4164654.088060402777046,1,29130
705802.115201461245306,4164628.798793587367982,1,29160
705818.253757281112485,4164603.509526772424579,1,29190
705834.392313100979663,4164578.220259957015514,1,29220
705850.530868920846842,4164552.930993142072111,1,29250
705866.669424740714021,4164527.641726327128708,1,29280
705882.8079805605812,4164502.352459511719644,1,29310
705898.946536380564794,4164477.063192696776241,1,29340
705915.085092200431973,4164451.773925881367177,1,29370
705931.223648020299152,4164426.484659066423774,1,29400
705947.36220384016633,4164401.195392251014709,1,29430
705963.500759660033509,4164375.906125436071306,1,29460
705979.639315479900688,4164350.616858620662242,1,29490
705995.777871299767867,4164325.327591805718839,1,29520
706011.916427119751461,4164300.038324990309775,1,29550
706028.05498293961864,4164274.749058175366372,1,29580
706044.193538759485818,4164249.459791359957308,1,29610
706060.332094579352997,4164224.170524545013905,1,29640
706076.470650399220176,4164198.88125772960484,1,29670
706092.609206219087355,4164173.591990914661437,1,29700
706108.747762038954534,4164148.302724099252373,1,29730
706124.886317858938128,4164123.01345728430897,1,29760
706141.024873678805307,4164097.724190469365567,1,29790
706157.163429498672485,4164072.434923653956503,1,29820
706173.301985318539664,4164047.1456568390131,1,29850
706189.440541138406843,4164021.856390023604035,1,29880
706205.579096958274022,4163996.567123208660632,1,29910
706221.717652778141201,4163971.277856393251568,1,29940
706237.856208598124795,4163945.988589578308165,1,29970
706253.994764417991973,4163920.699322762899101,1,30000
706270.133320237859152,4163895.410055947955698,1,30030
706286.271876057726331,4163870.120789132546633,1,30060
706302.41043187759351,4163844.83152231760323,1,30090
706318.548987697460689,4163819.542255502194166,1,30120
706334.687543517327867,4163794.252988687250763,1,30150
706350.826099337311462,4163768.963721871841699,1,30180
706366.96465515717864,4163743.674455056898296,1,30210
706383.103210977045819,4163718.385188241489232,1,30240
706399.241766796912998,4163693.095921426545829,1,30270
706415.380322616780177,4163667.806654611602426,1,30300
706431.518878436647356,4163642.517387796193361,1,30330
706447.657434256514534,4163617.228120981249958,1,30360
706463.795990076498128,4163591.938854165840894,1,30390
706479.934545896365307,4163566.649587350897491,1,30420
706496.073101716232486,4163541.360320535488427,1,30450
706512.211657536099665,4163516.071053720545024,1,30480
706528.350213355966844,4163490.781786905135959,1,30510
706544.488769175834022,4163465.492520090192556,1,30540
706560.627324995817617,4163440.203253274783492,1,30570
706576.765880815684795,4163414.913986459840089,1,30600
706592.904436635551974,4163389.624719644431025,1,30630
706609.042992455419153,4163364.335452829487622,1,30660
706625.181548275286332,4163339.046186014078557,1,30690
706641.320104095153511,4163313.756919199135154,1,30720
706657.458659915020689,4163288.46765238372609,1,30750
706673.597215735004283,4163263.178385568782687,1,30780
706689.735771554871462,4163237.889118753839284,1,30810
706705.874327374738641,4163212.59985193843022,1,30840
706722.01288319460582,4163187.310585123486817,1,30870
706738.151439014472999,4163162.021318308077753,1,30900
706754.289994834340177,4163136.73205149313435,1,30930
706770.428550654207356,4163111.442784677725285,1,30960
706786.56710647419095,4163086.153517862781882,1,30990
706802.705662294058129,4163060.864251047372818,1,31020
706818.844218113925308,4163035.574984232429415,1,31050
706834.982773933792487,4163010.285717417020351,1,31080
706851.121329753659666,4162984.996450602076948,1,31110
706867.259885573526844,4162959.707183786667883,1,31140
706883.398441393394023,4162934.41791697172448,1,31170
706899.536997213377617,4162909.128650156315416,1,31200
706915.675553033244796,4162883.839383341372013,1,31230
706931.814108853111975,4162858.550116525962949,1,31260
706947.952664672979154,4162833.260849711019546,1,31290
706964.091220492846332,4162807.971582896076143,1,31320
706980.229776312713511,4162782.682316080667078,1,31350
706996.36833213258069,4162757.393049265723675,1,31380
